idRating,userId,movieId,rating,timestamp,title,year,genres,name,lastname,age,imdb,themoviedb
3073,239,1037,1,992922725,Lawnmower Man,1992,Action|Horror|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0104692/,https://www.themoviedb.org/movie/10163
3074,239,1059,4,991712176,William Shakespeare's Romeo + Juliet,1996,Drama|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0117509/,https://www.themoviedb.org/movie/454
3075,239,1079,4,991627653,Fish Called Wanda,1988,Comedy|Crime,Jeremy,Smith,17,http://www.imdb.com/title/tt0095159/,https://www.themoviedb.org/movie/623
3076,239,1080,5,991627815,Monty Python's Life of Brian,1979,Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0079470/,https://www.themoviedb.org/movie/583
3077,239,1088,3,992921654,Dirty Dancing,1987,Drama|Musical|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0092890/,https://www.themoviedb.org/movie/88
3078,239,1089,3,991625084,Reservoir Dogs,1992,Crime|Mystery|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0105236/,https://www.themoviedb.org/movie/500
3079,239,1090,3,991628299,Platoon,1986,Drama|War,Jeremy,Smith,17,http://www.imdb.com/title/tt0091763/,https://www.themoviedb.org/movie/792
3080,239,1092,3,991625536,Basic Instinct,1992,Crime|Mystery|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0103772/,https://www.themoviedb.org/movie/402
3081,239,1094,3,991627653,Crying Game,1992,Drama|Romance|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0104036/,https://www.themoviedb.org/movie/11386
3082,239,1101,3,991711725,Top Gun,1986,Action|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0092099/,https://www.themoviedb.org/movie/744
3083,239,1126,3,991722993,Drop Dead Fred,1991,Comedy|Fantasy,Jeremy,Smith,17,http://www.imdb.com/title/tt0101775/,https://www.themoviedb.org/movie/10379
3084,239,1127,3,991624030,Abyss,1989,Action|Adventure|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0096754/,https://www.themoviedb.org/movie/2756
3085,239,1136,4,991627154,Monty Python and the Holy Grail,1975,Adventure|Comedy|Fantasy,Jeremy,Smith,17,http://www.imdb.com/title/tt0071853/,https://www.themoviedb.org/movie/762
3086,239,1196,3,991627154,Star Wars: Episode V - The Empire Strikes Back,1980,Action|Adventure|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0080684/,https://www.themoviedb.org/movie/1891
3087,239,1198,3,991710025,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),1981,Action|Adventure,Jeremy,Smith,17,http://www.imdb.com/title/tt0082971/,https://www.themoviedb.org/movie/85
3088,239,1200,3,991625174,Aliens,1986,Action|Adventure|Horror|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0090605/,https://www.themoviedb.org/movie/679
3089,239,1203,4,991623134,12 Angry Men,1957,Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0050083/,https://www.themoviedb.org/movie/389
3090,239,1207,3,991626320,To Kill a Mockingbird,1962,Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0056592/,https://www.themoviedb.org/movie/595
3091,239,1208,3,991627893,Apocalypse Now,1979,Action|Drama|War,Jeremy,Smith,17,http://www.imdb.com/title/tt0078788/,https://www.themoviedb.org/movie/28
3092,239,1210,2,991711270,Star Wars: Episode VI - Return of the Jedi,1983,Action|Adventure|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0086190/,https://www.themoviedb.org/movie/1892
3093,239,1214,4,991624996,Alien,1979,Horror|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0078748/,https://www.themoviedb.org/movie/348
3094,239,1215,3,991711111,Army of Darkness,1993,Action|Adventure|Comedy|Fantasy|Horror,Jeremy,Smith,17,http://www.imdb.com/title/tt0106308/,https://www.themoviedb.org/movie/766
3095,239,1220,3,991724096,Blues Brothers,1980,Action|Comedy|Musical,Jeremy,Smith,17,http://www.imdb.com/title/tt0080455/,https://www.themoviedb.org/movie/525
3096,239,1222,4,991710829,Full Metal Jacket,1987,Drama|War,Jeremy,Smith,17,http://www.imdb.com/title/tt0093058/,https://www.themoviedb.org/movie/600
3097,239,1240,3,991624996,Terminator,1984,Action|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0088247/,https://www.themoviedb.org/movie/218
3098,239,1242,3,991710386,Glory,1989,Drama|War,Jeremy,Smith,17,http://www.imdb.com/title/tt0097441/,https://www.themoviedb.org/movie/9665
3099,239,1259,3,991627404,Stand by Me,1986,Adventure|Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0092005/,https://www.themoviedb.org/movie/235
3100,239,1265,3,991627551,Groundhog Day,1993,Comedy|Fantasy|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0107048/,https://www.themoviedb.org/movie/137
3101,239,1270,3,991710386,Back to the Future,1985,Adventure|Comedy|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0088763/,https://www.themoviedb.org/movie/105
3102,239,1274,3,991625174,Akira,1988,Action|Adventure|Animation|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0094625/,https://www.themoviedb.org/movie/149
3103,239,1275,3,991711819,Highlander,1986,Action|Adventure|Fantasy,Jeremy,Smith,17,http://www.imdb.com/title/tt0091203/,https://www.themoviedb.org/movie/8009
3104,239,1291,4,991710829,Indiana Jones and the Last Crusade,1989,Action|Adventure,Jeremy,Smith,17,http://www.imdb.com/title/tt0097576/,https://www.themoviedb.org/movie/89
3105,239,1320,2,991625647,Alien³ (a.k.a. Alien 3),1992,Action|Horror|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0103644/,https://www.themoviedb.org/movie/8077
3106,239,1339,4,991722531,Dracula (Bram Stoker's Dracula),1992,Fantasy|Horror|Romance|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0103874/,https://www.themoviedb.org/movie/6114
3107,239,1370,3,991625444,Die Hard 2,1990,Action|Adventure|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0099423/,https://www.themoviedb.org/movie/1573
3108,239,1377,4,992921536,Batman Returns,1992,Action|Crime,Jeremy,Smith,17,http://www.imdb.com/title/tt0103776/,https://www.themoviedb.org/movie/364
3109,239,1391,3,992922103,Mars Attacks!,1996,Action|Comedy|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0116996/,https://www.themoviedb.org/movie/75
3110,239,1393,3,991627815,Jerry Maguire,1996,Drama|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0116695/,https://www.themoviedb.org/movie/9390
3111,239,1396,3,991711338,Sneakers,1992,Action|Comedy|Crime|Drama|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0105435/,https://www.themoviedb.org/movie/2322
3112,239,1405,2,991809464,Beavis and Butt-Head Do America,1996,Adventure|Animation|Comedy|Crime,Jeremy,Smith,17,http://www.imdb.com/title/tt0115641/,https://www.themoviedb.org/movie/3179
3113,239,1407,1,991625268,Scream,1996,Comedy|Horror|Mystery|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0117571/,https://www.themoviedb.org/movie/4232
3114,239,1425,2,991712477,Fierce Creatures,1997,Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0119115/,https://www.themoviedb.org/movie/12145
3115,239,1466,3,991628445,Donnie Brasco,1997,Crime|Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0119008/,https://www.themoviedb.org/movie/9366
3116,239,1485,2,992920957,Liar Liar,1997,Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0119528/,https://www.themoviedb.org/movie/1624
3117,239,1500,4.5,1055204298,Grosse Pointe Blank,1997,Comedy|Crime|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0119229/,https://www.themoviedb.org/movie/9434
3118,239,1515,1,992922388,Volcano,1997,Action|Drama|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120461/,https://www.themoviedb.org/movie/10357
3119,239,1517,1,1014587087,Austin Powers: International Man of Mystery,1997,Action|Adventure|Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0118655/,https://www.themoviedb.org/movie/816
3120,239,1518,3,991625853,Breakdown,1997,Action|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0118771/,https://www.themoviedb.org/movie/2163
3121,239,1527,3,991712176,Fifth Element,1997,Action|Adventure|Comedy|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0119116/,https://www.themoviedb.org/movie/18
3122,239,1544,2,999471630,Lost World: Jurassic Park,1997,Action|Adventure|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0119567/,https://www.themoviedb.org/movie/330
3123,239,1552,1,991625647,Con Air,1997,Action|Adventure|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0118880/,https://www.themoviedb.org/movie/1701
3124,239,1562,1,1017721967,Batman & Robin,1997,Action|Adventure|Fantasy|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0118688/,https://www.themoviedb.org/movie/415
3125,239,1580,2,991711406,Men in Black (a.k.a. MIB),1997,Action|Comedy|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0119654/,https://www.themoviedb.org/movie/607
3126,239,1586,3,1013381090,G.I. Jane,1997,Action|Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0119173/,https://www.themoviedb.org/movie/4421
3127,239,1597,3,991625766,Conspiracy Theory,1997,Drama|Mystery|Romance|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0118883/,https://www.themoviedb.org/movie/8834
3128,239,1608,2,991625766,Air Force One,1997,Action|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0118571/,https://www.themoviedb.org/movie/9772
3129,239,1610,3,991625084,Hunt for Red October,1990,Action|Adventure|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0099810/,https://www.themoviedb.org/movie/1669
3130,239,1616,2,1032326849,Peacemaker,1997,Action|Thriller|War,Jeremy,Smith,17,http://www.imdb.com/title/tt0119874/,https://www.themoviedb.org/movie/6623
3131,239,1617,5,991624996,L.A. Confidential,1997,Crime|Film-Noir|Mystery|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0119488/,https://www.themoviedb.org/movie/2118
3132,239,1625,4,1055204291,Game,1997,Drama|Mystery|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0119174/,https://www.themoviedb.org/movie/2649
3133,239,1641,2,991711197,Full Monty,1997,Comedy|Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0119164/,https://www.themoviedb.org/movie/9427
3134,239,1642,3,991712044,Indian Summer (a.k.a. Alive & Kicking),1996,Comedy|Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0116631/,https://www.themoviedb.org/movie/172545
3135,239,1647,3,991626038,Playing God,1997,Crime|Drama|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0119906/,https://www.themoviedb.org/movie/12628
3136,239,1653,4,991625444,Gattaca,1997,Drama|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0119177/,https://www.themoviedb.org/movie/782
3137,239,1665,1,992922103,Bean,1997,Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0118689/,https://www.themoviedb.org/movie/1281
3138,239,1673,3,991710765,Boogie Nights,1997,Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0118749/,https://www.themoviedb.org/movie/4995
3139,239,1676,2,991712176,Starship Troopers,1997,Action|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0120201/,https://www.themoviedb.org/movie/563
3140,239,1682,3,991711484,Truman Show,1998,Comedy|Drama|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0120382/,https://www.themoviedb.org/movie/37165
3141,239,1687,2,991625853,Jackal,1997,Action|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0119395/,https://www.themoviedb.org/movie/4824
3142,239,1690,3,991722593,Alien: Resurrection,1997,Action|Horror|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0118583/,https://www.themoviedb.org/movie/8078
3143,239,1704,2,991627815,Good Will Hunting,1997,Drama|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0119217/,https://www.themoviedb.org/movie/489
3144,239,1721,3,991712044,Titanic,1997,Drama|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0120338/,https://www.themoviedb.org/movie/597
3145,239,1732,3,991625268,Big Lebowski,1998,Comedy|Crime,Jeremy,Smith,17,http://www.imdb.com/title/tt0118715/,https://www.themoviedb.org/movie/115
3146,239,1747,3,991712176,Wag the Dog,1997,Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0120885/,https://www.themoviedb.org/movie/586
3147,239,1748,4,998883844,Dark City,1998,Adventure|Film-Noir|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0118929/,https://www.themoviedb.org/movie/2666
3148,239,1779,2,991625944,Sphere,1998,Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120184/,https://www.themoviedb.org/movie/10153
3149,239,1784,2,991627653,As Good as It Gets,1997,Comedy|Drama|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0119822/,https://www.themoviedb.org/movie/2898
3150,239,1805,2,991625444,Wild Things,1998,Crime|Drama|Mystery|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120890/,https://www.themoviedb.org/movie/617
3151,239,1810,4,1050445427,Primary Colors,1998,Comedy|Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0119942/,https://www.themoviedb.org/movie/9440
3152,239,1831,2,991626038,Lost in Space,1998,Action|Adventure|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0120738/,https://www.themoviedb.org/movie/2157
3153,239,1876,2,991625647,Deep Impact,1998,Drama|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120647/,https://www.themoviedb.org/movie/8656
3154,239,1884,3,992921654,Fear and Loathing in Las Vegas,1998,Adventure|Comedy|Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0120669/,https://www.themoviedb.org/movie/1878
3155,239,1892,2,991625536,Perfect Murder,1998,Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120787/,https://www.themoviedb.org/movie/1965
3156,239,1909,3,991625268,X-Files: Fight the Future,1998,Action|Crime|Mystery|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120902/,https://www.themoviedb.org/movie/846
3157,239,1917,1,991625766,Armageddon,1998,Action|Romance|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120591/,https://www.themoviedb.org/movie/95
3158,239,1918,3,992921654,Lethal Weapon 4,1998,Action|Comedy|Crime|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0122151/,https://www.themoviedb.org/movie/944
3159,239,1921,2,991625268,Pi,1998,Drama|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0138704/,https://www.themoviedb.org/movie/473
3160,239,1923,3,991711725,There's Something About Mary,1998,Comedy|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0129387/,https://www.themoviedb.org/movie/544
3161,239,1961,3,991627551,Rain Man,1988,Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0095953/,https://www.themoviedb.org/movie/380
3162,239,1967,4,991712477,Labyrinth,1986,Adventure|Fantasy|Musical,Jeremy,Smith,17,http://www.imdb.com/title/tt0091369/,https://www.themoviedb.org/movie/13597
3163,239,1968,3,991628220,Breakfast Club,1985,Comedy|Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0088847/,https://www.themoviedb.org/movie/2108
3164,239,2000,3,991627474,Lethal Weapon,1987,Action|Comedy|Crime|Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0093409/,https://www.themoviedb.org/movie/941
3165,239,2001,3,991724096,Lethal Weapon 2,1989,Action|Comedy|Crime|Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0097733/,https://www.themoviedb.org/movie/942
3166,239,2002,3,991712876,Lethal Weapon 3,1992,Action|Comedy|Crime|Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0104714/,https://www.themoviedb.org/movie/943
3167,239,2003,3,991712604,Gremlins,1984,Comedy|Horror,Jeremy,Smith,17,http://www.imdb.com/title/tt0087363/,https://www.themoviedb.org/movie/927
3168,239,2004,3,991722531,Gremlins 2: The New Batch,1990,Comedy|Horror,Jeremy,Smith,17,http://www.imdb.com/title/tt0099700/,https://www.themoviedb.org/movie/928
3169,239,2006,2,995855535,Mask of Zorro,1998,Action|Comedy|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0120746/,https://www.themoviedb.org/movie/9342
3170,239,2011,4,992920698,Back to the Future Part II,1989,Adventure|Comedy|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0096874/,https://www.themoviedb.org/movie/165
3171,239,2012,2,991712753,Back to the Future Part III,1990,Adventure|Comedy|Sci-Fi|Western,Jeremy,Smith,17,http://www.imdb.com/title/tt0099088/,https://www.themoviedb.org/movie/196
3172,239,2021,3,991722993,Dune,1984,Adventure|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0087182/,https://www.themoviedb.org/movie/841
3173,239,2046,3,991712176,Flight of the Navigator,1986,Adventure|Children|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0091059/,https://www.themoviedb.org/movie/10122
3174,239,2058,2,991625268,Negotiator,1998,Action|Crime|Drama|Mystery|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120768/,https://www.themoviedb.org/movie/9631
3175,239,2094,3,992921708,Rocketeer,1991,Action|Adventure|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0102803/,https://www.themoviedb.org/movie/10249
3176,239,2100,3,991711338,Splash,1984,Comedy|Fantasy|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0088161/,https://www.themoviedb.org/movie/2619
3177,239,2105,4,991712753,Tron,1982,Action|Adventure|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0084827/,https://www.themoviedb.org/movie/97
3178,239,2115,2,991712604,Indiana Jones and the Temple of Doom,1984,Action|Adventure|Fantasy,Jeremy,Smith,17,http://www.imdb.com/title/tt0087469/,https://www.themoviedb.org/movie/87
3179,239,2140,3,991711876,Dark Crystal,1982,Adventure|Fantasy,Jeremy,Smith,17,http://www.imdb.com/title/tt0083791/,https://www.themoviedb.org/movie/11639
3180,239,2150,3,991724147,Gods Must Be Crazy,1980,Adventure|Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0080801/,https://www.themoviedb.org/movie/8393
3181,239,2161,2,991712176,NeverEnding Story,1984,Adventure|Children|Fantasy,Jeremy,Smith,17,http://www.imdb.com/title/tt0088323/,https://www.themoviedb.org/movie/34584
3182,239,2167,3,991712538,Blade,1998,Action|Horror|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120611/,https://www.themoviedb.org/movie/36647
3183,239,2174,4,990160426,Beetlejuice,1988,Comedy|Fantasy,Jeremy,Smith,17,http://www.imdb.com/title/tt0094721/,https://www.themoviedb.org/movie/4011
3184,239,2193,2,991712320,Willow,1988,Action|Adventure|Fantasy,Jeremy,Smith,17,http://www.imdb.com/title/tt0096446/,https://www.themoviedb.org/movie/847
3185,239,2194,4,991628166,Untouchables,1987,Action|Crime|Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0094226/,https://www.themoviedb.org/movie/117
3186,239,2231,3,991712477,Rounders,1998,Drama,Jeremy,Smith,17,http://www.imdb.com/title/tt0128442/,https://www.themoviedb.org/movie/10220
3187,239,2268,3,991623186,Few Good Men,1992,Crime|Drama|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0104257/,https://www.themoviedb.org/movie/881
3188,239,2278,3,1003711453,Ronin,1998,Action|Crime|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0122690/,https://www.themoviedb.org/movie/8195
3189,239,2291,4,991711655,Edward Scissorhands,1990,Drama|Fantasy|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0099487/,https://www.themoviedb.org/movie/162
3190,239,2294,3,991711725,Antz,1998,Adventure|Animation|Children|Comedy|Fantasy,Jeremy,Smith,17,http://www.imdb.com/title/tt0120587/,https://www.themoviedb.org/movie/8916
3191,239,2302,3,991628299,My Cousin Vinny,1992,Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0104952/,https://www.themoviedb.org/movie/10377
3192,239,2335,2,990081644,Waterboy,1998,Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0120484/,https://www.themoviedb.org/movie/10663
3193,239,2355,3,991624030,Bug's Life,1998,Adventure|Animation|Children|Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0120623/,https://www.themoviedb.org/movie/9487
3194,239,2378,2,992921748,Police Academy,1984,Comedy|Crime,Jeremy,Smith,17,http://www.imdb.com/title/tt0087928/,https://www.themoviedb.org/movie/9336
3195,239,2391,3,991625174,Simple Plan,1998,Crime|Drama|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120324/,https://www.themoviedb.org/movie/10223
3196,239,2405,3,992922103,Jewel of the Nile,1985,Action|Adventure|Comedy|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0089370/,https://www.themoviedb.org/movie/10303
3197,239,2406,3,991711819,Romancing the Stone,1984,Action|Adventure|Comedy|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0088011/,https://www.themoviedb.org/movie/9326
3198,239,2407,3,991711819,Cocoon,1985,Comedy|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0088933/,https://www.themoviedb.org/movie/10328
3199,239,2424,3,1003111103,You've Got Mail,1998,Comedy|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0128853/,https://www.themoviedb.org/movie/9489
3200,239,2450,2,992922855,Howard the Duck,1986,Adventure|Comedy|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0091225/,https://www.themoviedb.org/movie/10658
3201,239,2468,3,991625853,Jumpin' Jack Flash,1986,Action|Comedy|Romance|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0091306/,https://www.themoviedb.org/movie/10945
3202,239,2470,3,992921536,Crocodile Dundee,1986,Adventure|Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0090555/,https://www.themoviedb.org/movie/9671
3203,239,2471,2,992922983,Crocodile Dundee II,1988,Action|Adventure|Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0092493/,https://www.themoviedb.org/movie/9396
3204,239,2490,2,991624340,Payback,1999,Action|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120784/,https://www.themoviedb.org/movie/2112
3205,239,2502,4,991624340,Office Space,1999,Comedy|Crime,Jeremy,Smith,17,http://www.imdb.com/title/tt0151804/,https://www.themoviedb.org/movie/1542
3206,239,2505,2,991625853,8MM,1999,Drama|Mystery|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0134273/,https://www.themoviedb.org/movie/8224
3207,239,2539,3,999471487,Analyze This,1999,Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0122933/,https://www.themoviedb.org/movie/9535
3208,239,2542,3,991625084,Lock,1998,Comedy|Crime|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120735/,https://www.themoviedb.org/movie/100
3209,239,2571,3,991624996,Matrix,1999,Action|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0133093/,https://www.themoviedb.org/movie/603
3210,239,2616,3,992922103,Dick Tracy,1990,Action|Crime,Jeremy,Smith,17,http://www.imdb.com/title/tt0099422/,https://www.themoviedb.org/movie/8592
3211,239,2617,2,991623450,Mummy,1999,Action|Adventure|Comedy|Fantasy|Horror|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120616/,https://www.themoviedb.org/movie/564
3212,239,2628,2,991712753,Star Wars: Episode I - The Phantom Menace,1999,Action|Adventure|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0120915/,https://www.themoviedb.org/movie/1893
3213,239,2640,3,991623319,Superman,1978,Action|Adventure|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0078346/,https://www.themoviedb.org/movie/1924
3214,239,2641,3,992834263,Superman II,1980,Action|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0081573/,https://www.themoviedb.org/movie/8536
3215,239,2672,2,1018232240,Thirteenth Floor,1999,Drama|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0139809/,https://www.themoviedb.org/movie/1090
3216,239,2683,2,1014587087,Austin Powers: The Spy Who Shagged Me,1999,Action|Adventure|Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0145660/,https://www.themoviedb.org/movie/817
3217,239,2700,2,994373405,South Park: Bigger,1999,Animation|Comedy|Musical,Jeremy,Smith,17,http://www.imdb.com/title/tt0158983/,https://www.themoviedb.org/movie/9473
3218,239,2706,3,991624030,American Pie,1999,Comedy|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0163651/,https://www.themoviedb.org/movie/2105
3219,239,2710,2,992834628,Blair Witch Project,1999,Drama|Horror|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0185937/,https://www.themoviedb.org/movie/2667
3220,239,2712,4,991624145,Eyes Wide Shut,1999,Drama|Mystery|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0120663/,https://www.themoviedb.org/movie/345
3221,239,2716,3,991624237,Ghostbusters (a.k.a. Ghost Busters),1984,Action|Comedy|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0087332/,https://www.themoviedb.org/movie/620
3222,239,2717,2,991722661,Ghostbusters II,1989,Comedy|Fantasy|Sci-Fi,Jeremy,Smith,17,http://www.imdb.com/title/tt0097428/,https://www.themoviedb.org/movie/2978
3223,239,2718,1,1032840325,Drop Dead Gorgeous,1999,Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0157503/,https://www.themoviedb.org/movie/10490
3224,239,2722,1,1027297598,Deep Blue Sea,1999,Action|Horror|Sci-Fi|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0149261/,https://www.themoviedb.org/movie/8914
3225,239,2723,2,991624340,Mystery Men,1999,Action|Comedy|Fantasy,Jeremy,Smith,17,http://www.imdb.com/title/tt0132347/,https://www.themoviedb.org/movie/9824
3226,239,2762,3,991624441,Sixth Sense,1999,Drama|Horror|Mystery,Jeremy,Smith,17,http://www.imdb.com/title/tt0167404/,https://www.themoviedb.org/movie/745
3227,239,2770,4,991624030,Bowfinger,1999,Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0131325/,https://www.themoviedb.org/movie/11353
3228,239,2791,3,991628166,Airplane!,1980,Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0080339/,https://www.themoviedb.org/movie/813
3229,239,2792,2,999471347,Airplane II: The Sequel,1982,Comedy,Jeremy,Smith,17,http://www.imdb.com/title/tt0083530/,https://www.themoviedb.org/movie/2665
3230,239,2797,4,991628299,Big,1988,Comedy|Drama|Fantasy|Romance,Jeremy,Smith,17,http://www.imdb.com/title/tt0094737/,https://www.themoviedb.org/movie/2280
3231,239,2803,3,991625766,Pelican Brief,1993,Crime|Drama|Mystery|Romance|Thriller,Jeremy,Smith,17,http://www.imdb.com/title/tt0107798/,https://www.themoviedb.org/movie/9944
